,Id,MSSubClass,MSZoning,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,Foundation,BsmtQual,BsmtFinType1,GrLivArea,TotRmsAbvGrd,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,SalePrice,OverallCond_bin,FullBath_bin,ExterQual_bin,KitchenQual_bin
948,200,20,RL,NridgHt,1Story,8,2004,2005,VinylSd,VinylSd,BrkFace,PConc,Ex,GLQ,1713,7,1,Attchd,Fin,3,856,274900,1,1,0,0
949,293,50,RL,Edwards,1.5Fin,5,1949,2008,Wd Sdng,Wd Sdng,None,CBlock,TA,LwQ,1716,8,1,Attchd,Unf,1,281,131000,0,0,1,1
950,438,45,RM,BrkSide,1.5Unf,6,1926,2004,Wd Sdng,Wd Sdng,None,PConc,TA,Unf,904,4,0,Detchd,Unf,1,180,119000,0,0,0,1
951,637,30,RM,BrkSide,1Story,2,1936,1950,AsbShng,AsbShng,None,BrkTil,TA,Unf,800,4,1,Attchd,Unf,0,0,60000,0,0,1,1
952,730,30,RM,IDOTRR,1.5Fin,4,1925,1950,MetalSd,MetalSd,None,CBlock,TA,BLQ,1208,5,0,Detchd,Unf,2,539,103000,1,0,1,1
953,804,60,RL,NridgHt,2Story,9,2008,2009,VinylSd,VinylSd,Stone,PConc,Ex,Unf,2822,12,1,BuiltIn,RFn,3,1020,582933,1,0,0,0
954,945,20,RL,Timber,SLvl,6,1958,1958,HdBoard,HdBoard,BrkFace,CBlock,TA,GLQ,1344,7,1,Basment,RFn,2,525,137500,0,0,1,0
955,1036,20,RL,Edwards,1Story,4,1957,1957,Wd Sdng,Wd Sdng,None,Slab,TA,Unf,845,5,0,Detchd,Unf,1,290,84000,0,0,1,1
956,1058,60,RL,NoRidge,2Story,7,1994,1994,HdBoard,HdBoard,None,PConc,Gd,GLQ,1850,7,1,BuiltIn,Fin,2,467,248000,0,1,0,0
957,1101,30,RL,SWISU,1Story,2,1920,1950,Wd Sdng,Wd Sdng,None,CBlock,TA,Rec,438,3,0,Detchd,Unf,1,246,60000,1,0,1,1
958,1317,20,RL,CollgCr,1Story,8,2008,2008,VinylSd,VinylSd,Stone,PConc,Ex,Unf,1630,8,1,Attchd,RFn,3,860,295493,1,1,0,0
959,65,60,RL,CollgCr,2Story,7,1997,1998,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,2034,8,0,Attchd,RFn,2,645,219500,1,1,1,0
960,671,60,RL,CollgCr,2Story,6,2005,2005,VinylSd,VinylSd,None,PConc,Gd,GLQ,1476,7,0,Attchd,Fin,2,540,173500,1,1,0,0
961,725,20,RL,Edwards,1Story,9,2007,2008,CemntBd,CmentBd,Stone,PConc,Ex,GLQ,1698,8,1,Attchd,Fin,3,768,320000,1,1,0,0
962,728,20,RL,CollgCr,1Story,7,2007,2007,VinylSd,VinylSd,Stone,PConc,Gd,GLQ,1232,6,0,Attchd,RFn,2,632,194500,1,1,0,0
963,822,20,RM,OldTown,1Story,4,1953,1953,MetalSd,MetalSd,None,CBlock,Fa,Unf,936,4,0,Detchd,Unf,2,576,93000,0,0,1,1
964,834,20,RL,NAmes,1Story,6,1964,1964,HdBoard,Plywood,BrkFace,CBlock,TA,Rec,1516,6,0,Attchd,RFn,2,472,167000,0,0,1,1
965,890,20,RL,NAmes,1Story,6,1953,1953,Wd Sdng,Wd Sdng,BrkFace,CBlock,TA,BLQ,1505,6,1,Attchd,RFn,2,505,149500,0,0,1,1
966,938,60,RL,Somerst,2Story,7,2005,2005,VinylSd,VinylSd,None,PConc,Gd,GLQ,1971,8,1,Attchd,RFn,2,689,253000,1,1,0,0
967,998,20,RL,NWAmes,1Story,6,1970,1970,HdBoard,HdBoard,BrkFace,CBlock,TA,Unf,1442,6,1,Attchd,RFn,2,615,185000,0,1,1,1
968,1292,160,RM,BrDale,2Story,5,1972,1972,CemntBd,CmentBd,BrkFace,CBlock,TA,ALQ,1302,6,0,Detchd,Unf,1,264,119500,0,1,1,1
969,87,60,RL,Gilbert,2Story,6,2005,2005,VinylSd,VinylSd,None,PConc,Gd,Unf,1560,6,1,BuiltIn,Fin,2,400,174000,1,1,0,0
970,224,20,RL,NAmes,1Story,4,1971,1971,HdBoard,HdBoard,None,CBlock,TA,ALQ,864,4,0,Detchd,Unf,2,576,97000,0,0,1,1
971,258,20,RL,CollgCr,1Story,7,2006,2006,VinylSd,VinylSd,Stone,PConc,Gd,GLQ,1604,8,1,Attchd,RFn,2,660,220000,1,1,0,0
972,309,30,RL,Edwards,1Story,4,1940,1950,VinylSd,VinylSd,None,CBlock,TA,BLQ,861,4,0,Detchd,Unf,2,539,82500,1,0,1,1
973,376,30,RL,Edwards,1Story,1,1922,1950,Wd Sdng,Wd Sdng,None,BrkTil,Fa,BLQ,904,4,0,Attchd,Unf,0,0,61000,0,0,1,1
974,430,20,RL,Timber,1Story,6,1988,1988,HdBoard,HdBoard,None,CBlock,Gd,GLQ,1412,6,1,Attchd,Unf,2,576,175000,1,1,1,0
975,541,20,RL,Timber,1Story,9,2006,2006,VinylSd,VinylSd,BrkFace,PConc,Ex,GLQ,1838,8,1,Attchd,Fin,3,765,315000,1,1,0,0
976,660,20,RL,Edwards,1Story,5,1964,1999,MetalSd,MetalSd,None,PConc,TA,BLQ,1486,7,0,Detchd,Fin,2,480,167000,0,0,1,1
977,734,20,RL,Sawyer,1Story,5,1961,1983,HdBoard,HdBoard,None,CBlock,TA,BLQ,1144,6,1,Attchd,RFn,1,264,131400,0,0,1,1
978,739,90,RL,Edwards,1Story,5,1987,1988,Plywood,Plywood,None,CBlock,Gd,GLQ,1200,5,0,Attchd,Unf,0,0,179000,1,0,1,1
979,756,160,FV,Somerst,2Story,6,1999,1999,MetalSd,MetalSd,BrkFace,PConc,Gd,GLQ,1471,6,0,Detchd,Unf,2,440,172500,1,1,1,1
980,858,60,RL,Gilbert,2Story,6,1994,1995,HdBoard,HdBoard,None,PConc,Gd,Unf,1481,6,1,Attchd,Fin,2,343,174000,1,1,1,1
981,1110,20,RL,NridgHt,1Story,8,2004,2005,MetalSd,MetalSd,Stone,PConc,Ex,GLQ,1836,7,1,Attchd,Fin,3,862,280000,1,1,0,0
982,1117,80,RL,Gilbert,SLvl,8,2002,2002,VinylSd,VinylSd,None,PConc,Gd,GLQ,1419,7,1,BuiltIn,Fin,2,527,184100,1,1,0,0
983,1202,60,RL,CollgCr,2Story,7,1998,1998,VinylSd,VinylSd,None,PConc,Gd,Unf,1779,6,0,Attchd,RFn,2,546,197900,1,1,1,0
984,1281,20,RL,CollgCr,1Story,7,2002,2002,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1573,6,0,Attchd,RFn,2,544,227000,1,1,0,0
985,1344,50,RL,Crawfor,1.5Fin,6,1928,1950,BrkFace,Stone,None,BrkTil,TA,Unf,1913,9,1,Detchd,Unf,2,342,177000,0,0,1,1
986,1407,85,RL,CollgCr,SFoyer,5,1972,2007,HdBoard,Wd Shng,None,CBlock,Gd,GLQ,768,5,0,Detchd,Unf,2,396,133000,0,0,1,1
987,1408,20,RL,Mitchel,1Story,5,1985,1985,HdBoard,Plywood,None,CBlock,TA,ALQ,833,5,0,Attchd,Unf,0,0,112000,1,0,1,1
988,96,60,RL,Gilbert,2Story,6,1993,1993,VinylSd,VinylSd,BrkFace,PConc,Gd,ALQ,1470,6,1,BuiltIn,Fin,2,420,185000,0,1,0,1
989,205,50,RM,OldTown,1.5Fin,5,1947,1950,AsbShng,AsbShng,None,CBlock,TA,LwQ,1284,5,0,Detchd,Unf,1,240,110000,0,0,1,1
990,244,160,RL,SawyerW,2Story,6,1980,1980,Plywood,Plywood,None,CBlock,Gd,Unf,1217,6,1,Attchd,RFn,1,288,120000,0,0,1,1
991,274,20,RL,NAmes,1Story,6,1958,1988,Wd Sdng,Wd Sdng,BrkCmn,CBlock,TA,Rec,1632,6,1,Attchd,RFn,1,338,139000,0,1,1,1
992,283,120,RL,NridgHt,1Story,7,2007,2008,VinylSd,VinylSd,Stone,PConc,Gd,GLQ,1314,6,1,Attchd,RFn,2,626,207500,1,1,0,0
993,319,60,RL,NoRidge,2Story,7,1993,1993,HdBoard,HdBoard,BrkFace,PConc,Gd,GLQ,2646,9,1,Attchd,RFn,3,656,260000,1,1,0,0
994,436,60,RL,CollgCr,2Story,7,1996,1996,VinylSd,VinylSd,None,PConc,Gd,GLQ,1661,6,1,Attchd,RFn,2,550,212000,0,1,0,0
995,441,20,RL,NridgHt,1Story,10,2008,2008,VinylSd,VinylSd,Stone,PConc,Ex,GLQ,2402,10,2,Attchd,Fin,3,672,555000,1,1,0,0
996,462,70,RL,SWISU,2Story,7,1936,2007,Wd Sdng,Wd Sdng,None,PConc,Gd,ALQ,1135,6,0,Detchd,RFn,2,576,155000,0,0,0,0
997,633,20,RL,NWAmes,1Story,7,1977,1977,Plywood,Plywood,BrkFace,CBlock,TA,ALQ,1411,6,1,Attchd,Fin,2,544,82500,1,1,1,1
998,676,160,RL,NPkVill,2Story,6,1978,1978,Plywood,Brk Cmn,None,CBlock,TA,ALQ,1441,7,1,Attchd,Unf,2,440,148500,0,1,1,1
999,695,50,RM,BrkSide,1.5Fin,5,1936,1950,Wd Sdng,Wd Sdng,None,BrkTil,TA,Unf,1539,5,0,Detchd,Unf,2,576,141500,0,0,1,1
1000,740,60,RL,CollgCr,2Story,7,2004,2004,VinylSd,VinylSd,None,PConc,Gd,Unf,1728,7,0,Attchd,RFn,2,572,190000,1,1,0,0
1001,747,60,RL,Gilbert,2Story,7,2000,2000,VinylSd,VinylSd,None,PConc,Gd,GLQ,2256,8,1,BuiltIn,Fin,2,554,236000,1,1,0,0
1002,750,50,RL,Edwards,1.5Fin,4,1945,1950,WdShing,Wd Shng,None,Slab,TA,Unf,1529,9,0,Detchd,Unf,1,240,98000,0,1,1,1
1003,757,60,RL,CollgCr,2Story,8,2007,2007,VinylSd,VinylSd,None,PConc,Gd,GLQ,1768,7,0,Attchd,RFn,2,578,212000,1,1,0,0
1004,771,85,RL,Sawyer,SFoyer,5,1982,1982,Wd Sdng,Wd Sdng,None,CBlock,Gd,GLQ,858,5,0,Detchd,Unf,2,576,134900,1,0,1,1
1005,828,20,RL,SawyerW,1Story,7,2001,2001,VinylSd,VinylSd,None,PConc,Gd,GLQ,1434,6,1,Attchd,RFn,2,527,189000,1,1,0,0
1006,918,20,RL,Edwards,1Story,4,1956,1956,VinylSd,VinylSd,None,CBlock,TA,ALQ,1229,6,0,Attchd,RFn,1,284,135000,0,0,1,1
1007,953,85,RL,CollgCr,SFoyer,5,1972,2003,WdShing,HdBoard,None,CBlock,Gd,GLQ,768,5,0,Detchd,Fin,1,396,133900,0,0,1,1
1008,1009,20,RL,Mitchel,1Story,7,2004,2005,VinylSd,VinylSd,Stone,PConc,Ex,Unf,1710,7,1,Attchd,Fin,2,550,240000,1,1,0,0
1009,1040,180,RM,MeadowV,SFoyer,4,1970,1970,CemntBd,CmentBd,None,CBlock,Gd,GLQ,630,3,0,Attchd,Unf,1,286,80000,0,0,1,1
1010,1100,20,RL,NWAmes,1Story,7,1978,1978,Plywood,Plywood,BrkFace,CBlock,Gd,ALQ,1601,7,1,Attchd,RFn,2,478,157000,1,1,1,1
1011,1336,20,RL,NWAmes,1Story,6,1977,1977,Plywood,Plywood,BrkFace,CBlock,Gd,ALQ,1334,6,1,Attchd,RFn,2,630,167900,1,1,1,1
1012,1392,90,RL,NAmes,1Story,5,1967,1967,Plywood,Plywood,None,CBlock,TA,Unf,1584,8,0,Detchd,Unf,3,792,124000,1,1,1,1
1013,1443,60,FV,Somerst,2Story,10,2008,2008,VinylSd,VinylSd,Stone,PConc,Ex,GLQ,2007,10,1,Attchd,Fin,3,812,310000,1,1,0,0
1014,20,20,RL,NAmes,1Story,5,1958,1965,BrkFace,Plywood,None,CBlock,TA,LwQ,1339,6,0,Attchd,Unf,1,294,139000,0,0,1,1
1015,80,50,RM,OldTown,2Story,5,1910,1981,Wd Sdng,Wd Sdng,None,PConc,TA,Unf,1230,5,0,Detchd,Unf,2,440,110000,0,0,1,1
1016,85,80,RL,Gilbert,SLvl,7,1995,1996,HdBoard,HdBoard,BrkFace,PConc,Gd,Unf,1474,7,1,BuiltIn,Fin,2,400,168500,1,1,1,1
1017,206,20,RL,Gilbert,1Story,7,1990,1990,HdBoard,HdBoard,None,PConc,Gd,Unf,1442,5,0,Attchd,RFn,2,500,180500,1,1,1,1
1018,226,160,RM,BrDale,2Story,5,1971,1971,HdBoard,HdBoard,BrkFace,CBlock,TA,Unf,1302,6,0,Detchd,Unf,1,280,112000,1,1,1,1
1019,230,120,RL,Blmngtn,1Story,7,2005,2006,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1555,7,1,Attchd,Fin,2,430,192500,1,1,0,0
1020,261,80,RL,NAmes,SLvl,6,1962,1962,Wd Sdng,Wd Sdng,BrkFace,CBlock,TA,Rec,1382,6,1,Attchd,Unf,2,884,176000,1,0,1,1
1021,312,20,RL,NAmes,1Story,6,1948,2002,VinylSd,VinylSd,None,CBlock,TA,ALQ,972,5,1,Detchd,Unf,1,240,132000,0,0,1,1
1022,364,160,RM,BrDale,2Story,6,1972,2007,HdBoard,HdBoard,BrkFace,CBlock,TA,ALQ,987,5,0,Detchd,Unf,1,264,118000,0,0,1,0
1023,490,180,RM,MeadowV,SFoyer,4,1970,2002,CemntBd,CmentBd,None,CBlock,Gd,GLQ,630,3,0,Attchd,Unf,1,286,86000,0,0,1,0
1024,554,20,RL,Edwards,1Story,4,1949,2003,VinylSd,VinylSd,None,CBlock,TA,Unf,1126,5,0,Detchd,Fin,2,520,108000,1,1,1,0
1025,594,120,RM,CollgCr,1Story,6,2003,2003,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,848,4,0,Attchd,Fin,2,420,140000,1,0,0,0
1026,611,60,RL,CollgCr,2Story,9,2000,2000,VinylSd,VinylSd,BrkFace,PConc,Ex,GLQ,2153,8,2,Attchd,Fin,3,736,313000,1,1,0,0
1027,678,30,RL,OldTown,1Story,5,1924,2006,VinylSd,VinylSd,None,BrkTil,TA,Unf,792,5,0,Detchd,Unf,1,240,109500,0,0,0,0
1028,748,70,RM,OldTown,2Story,7,1880,2003,Stucco,Stucco,None,Stone,TA,Unf,2640,8,1,Detchd,Unf,4,864,265979,0,0,0,0
1029,808,70,RL,BrkSide,2Story,5,1923,2004,Wd Sdng,Wd Sdng,None,CBlock,TA,GLQ,1576,6,1,Attchd,RFn,2,528,223500,0,0,1,0
1030,902,20,RL,NAmes,1Story,5,1957,2000,MetalSd,MetalSd,None,CBlock,TA,BLQ,1306,5,0,Detchd,Unf,1,756,153000,0,0,1,1
1031,957,160,RM,Blueste,2Story,6,1980,1980,MetalSd,MetalSd,None,CBlock,Gd,ALQ,1229,5,1,Attchd,Fin,2,462,124000,0,0,1,1
1032,964,20,RL,CollgCr,1Story,9,2007,2007,VinylSd,VinylSd,None,PConc,Ex,Unf,1800,7,0,Attchd,Fin,2,702,239000,1,1,0,0
1033,969,50,RM,OldTown,1.5Fin,3,1910,1950,VinylSd,VinylSd,None,BrkTil,TA,Unf,968,6,0,Attchd,Unf,0,0,37900,0,0,1,1
1034,1005,120,RL,Blmngtn,1Story,7,2005,2006,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1504,7,1,Attchd,Fin,2,457,181000,1,1,0,0
1035,1039,160,RM,MeadowV,2Story,4,1970,2008,CemntBd,CmentBd,None,CBlock,TA,Unf,1344,6,1,Attchd,Unf,0,0,97000,0,0,1,1
1036,1067,60,RL,Gilbert,2Story,6,1993,1994,VinylSd,VinylSd,None,PConc,Gd,Unf,1571,7,1,Attchd,RFn,2,380,178000,0,1,0,1
1037,1072,60,RL,NWAmes,2Story,6,1968,1968,MetalSd,MetalSd,None,CBlock,TA,Rec,1556,8,0,Attchd,Unf,2,441,154000,0,0,1,1
1038,1088,60,FV,Somerst,2Story,8,2005,2006,VinylSd,VinylSd,None,PConc,Gd,Unf,1953,9,1,Attchd,RFn,3,1043,252000,1,1,0,0
1039,1139,20,RL,Mitchel,1Story,6,1977,1977,Plywood,ImStucc,None,PConc,TA,ALQ,1567,5,2,Attchd,RFn,2,714,196000,1,1,1,0
1040,1203,50,RM,BrkSide,1.5Fin,5,1925,1997,Wd Sdng,Wd Sdng,None,BrkTil,TA,Unf,1348,5,1,Detchd,Unf,1,216,117000,0,0,1,1
1041,1286,50,RM,BrkSide,1.5Fin,6,1939,1950,MetalSd,MetalSd,None,CBlock,TA,Unf,1412,6,1,Detchd,Unf,1,280,132500,0,0,1,1
1042,1301,60,RL,Gilbert,2Story,7,1999,1999,VinylSd,VinylSd,None,PConc,Gd,GLQ,1983,9,1,Attchd,Fin,2,490,225000,1,1,0,0
1043,1308,20,RL,CollgCr,1Story,5,1994,1995,VinylSd,VinylSd,None,PConc,Gd,ALQ,990,5,0,Detchd,Unf,2,480,138000,1,0,1,1
1044,1333,20,RL,Edwards,1Story,4,1938,1958,MetalSd,MetalSd,None,CBlock,TA,ALQ,816,3,1,Detchd,Unf,1,288,100000,0,0,1,1
1045,1335,160,RM,BrDale,2Story,5,1970,1970,HdBoard,HdBoard,None,CBlock,TA,LwQ,1365,7,0,Attchd,Unf,2,440,125000,0,0,1,1
1046,1399,50,RL,NAmes,1.5Fin,5,1950,1982,VinylSd,Wd Sdng,None,CBlock,TA,Rec,1904,7,0,Attchd,Unf,1,240,138000,0,0,1,1
1047,1416,120,RL,Blmngtn,1Story,7,2007,2007,VinylSd,VinylSd,BrkFace,PConc,Gd,ALQ,1569,7,1,Attchd,RFn,3,660,175900,1,1,0,0
1048,1418,60,RL,NoRidge,2Story,8,1998,1998,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,2450,7,1,Attchd,Fin,3,1069,340000,1,1,0,0
1049,1444,30,RL,BrkSide,1.5Unf,6,1916,1950,Wd Sdng,Wd Sdng,None,BrkTil,TA,Unf,952,4,1,Detchd,Unf,1,192,121000,0,0,1,1
1050,1452,20,RL,Somerst,1Story,8,2008,2009,CemntBd,CmentBd,Stone,PConc,Gd,Unf,1578,7,1,Attchd,Fin,3,840,287090,1,1,0,0
1051,37,20,RL,CollgCr,1Story,5,1994,1995,VinylSd,VinylSd,None,PConc,Gd,Unf,1097,6,0,Attchd,Unf,2,672,145000,1,0,1,1
1052,49,190,RM,OldTown,2Story,4,1920,2008,MetalSd,MetalSd,None,BrkTil,TA,Unf,1452,8,0,Attchd,Unf,0,0,113000,1,1,1,1
1053,81,60,RL,NAmes,2Story,6,1968,1968,VinylSd,VinylSd,BrkFace,CBlock,Gd,Rec,2142,8,1,Attchd,Fin,1,509,193500,0,1,1,0
1054,88,160,FV,Somerst,2Story,6,2009,2009,VinylSd,VinylSd,Stone,PConc,Gd,Unf,1224,4,0,Detchd,RFn,2,528,164500,1,1,0,0
1055,103,90,RL,SawyerW,1Story,5,1979,1979,HdBoard,HdBoard,None,Slab,TA,Unf,1535,8,0,Attchd,Unf,2,410,118964,1,1,1,1
1056,134,20,RL,Timber,1Story,8,2001,2002,VinylSd,VinylSd,BrkFace,PConc,Ex,GLQ,1296,6,0,Attchd,Fin,2,471,220000,1,1,0,0
1057,144,20,RL,CollgCr,1Story,7,1999,1999,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1501,6,0,Attchd,RFn,2,577,204000,1,1,0,0
1058,187,80,RL,Mitchel,SLvl,7,1990,1991,HdBoard,HdBoard,None,PConc,Gd,GLQ,1217,6,0,Attchd,Unf,2,497,173000,1,1,1,0
1059,189,90,RL,SawyerW,SFoyer,5,1979,1979,Plywood,Plywood,Stone,CBlock,Gd,GLQ,1224,6,2,Detchd,Unf,2,528,153337,1,0,1,1
1060,225,20,RL,NridgHt,1Story,10,2003,2003,VinylSd,VinylSd,BrkFace,PConc,Ex,GLQ,2392,8,1,Attchd,Fin,3,968,386250,1,1,0,0
1061,314,20,RL,Timber,1Story,7,1965,1965,BrkFace,BrkFace,None,CBlock,Gd,ALQ,2036,8,2,Attchd,RFn,2,513,375000,1,1,1,1
1062,320,80,RL,NWAmes,SLvl,7,1980,1980,Plywood,Plywood,BrkFace,CBlock,Gd,GLQ,1472,6,2,Attchd,Unf,2,588,187500,1,1,1,1
1063,340,20,RL,NAmes,1Story,6,1958,1998,Wd Sdng,Wd Sdng,BrkFace,CBlock,TA,Rec,1215,6,0,Attchd,Unf,1,297,155000,0,0,1,1
1064,380,60,RL,Gilbert,2Story,6,2000,2000,VinylSd,VinylSd,BrkFace,PConc,Gd,Unf,1800,7,1,Attchd,Fin,2,463,179000,1,1,1,1
1065,392,60,RL,Mitchel,2Story,6,2001,2002,VinylSd,VinylSd,None,PConc,Ex,ALQ,1961,7,1,BuiltIn,Fin,2,560,215000,1,1,1,0
1066,406,20,RL,Sawyer,1Story,4,1976,1993,Plywood,Plywood,None,CBlock,TA,BLQ,1620,8,1,Attchd,Unf,2,490,150000,0,1,1,1
1067,411,20,RL,Edwards,1Story,5,1958,1958,BrkComm,Brk Cmn,None,CBlock,TA,Unf,1276,5,0,Attchd,Unf,1,350,60000,0,0,1,1
1068,422,20,RL,NWAmes,1Story,6,1977,2000,CemntBd,CmentBd,Stone,CBlock,Gd,ALQ,1602,8,1,Attchd,Fin,2,529,215000,0,1,0,0
1069,454,60,FV,Somerst,2Story,8,2008,2008,VinylSd,VinylSd,None,PConc,Gd,Unf,1590,6,0,Attchd,RFn,2,676,210000,1,1,0,0
1070,483,70,RM,OldTown,2Story,7,1915,2005,Stucco,Stucco,None,PConc,TA,ALQ,1826,7,1,Attchd,Unf,1,164,155000,0,0,0,0
1071,499,20,RL,Sawyer,1Story,5,1967,2004,HdBoard,HdBoard,BrkFace,PConc,TA,ALQ,899,5,0,Attchd,Fin,1,288,130000,0,0,1,0
1072,505,160,RL,NPkVill,2Story,6,1974,1974,Plywood,Brk Cmn,None,CBlock,TA,ALQ,1322,6,1,Attchd,Unf,2,440,147000,1,1,1,1
1073,511,20,RL,NAmes,1Story,5,1951,2000,Wd Sdng,Wd Sdng,BrkCmn,CBlock,TA,BLQ,1363,6,2,CarPort,Unf,1,288,164900,0,0,0,1
1074,520,70,RL,Crawfor,2Story,7,1926,2004,MetalSd,MetalSd,None,BrkTil,Gd,Unf,2080,9,2,Detchd,Unf,1,282,234000,0,0,0,0
1075,543,20,RL,NWAmes,1Story,7,1998,1999,VinylSd,VinylSd,None,PConc,Ex,LwQ,1680,7,1,Attchd,Fin,2,583,213250,1,1,0,0
1076,589,20,RL,ClearCr,1Story,5,1968,2003,Wd Sdng,Wd Sdng,None,CBlock,TA,GLQ,1473,5,2,Attchd,Unf,1,452,143000,0,0,1,0
1077,592,60,RL,NridgHt,2Story,10,2008,2008,CemntBd,CmentBd,Stone,PConc,Ex,GLQ,2296,10,1,BuiltIn,RFn,3,842,451950,1,1,0,0
1078,776,120,RM,Mitchel,1Story,6,1998,1998,VinylSd,VinylSd,BrkFace,PConc,Ex,GLQ,1204,5,0,Attchd,Fin,2,412,162000,1,1,1,1
1079,783,20,RL,CollgCr,1Story,7,2001,2002,VinylSd,VinylSd,None,PConc,Gd,Unf,1430,6,0,Attchd,RFn,2,605,187100,1,1,0,0
1080,829,60,RL,ClearCr,2Story,5,1967,1967,Plywood,Plywood,None,PConc,TA,LwQ,2126,7,0,Attchd,Fin,2,538,185000,1,1,1,1
1081,859,20,RL,NWAmes,1Story,7,1976,1976,HdBoard,HdBoard,BrkFace,CBlock,Gd,Unf,1370,6,1,Attchd,RFn,2,479,152000,1,1,1,1
1082,878,60,RL,NridgHt,2Story,9,2004,2005,VinylSd,VinylSd,Stone,PConc,Ex,GLQ,2224,10,1,Attchd,Fin,3,738,350000,1,1,0,0
1083,895,90,RL,SawyerW,1Story,5,1979,1979,Plywood,Plywood,None,Slab,TA,Unf,1535,8,0,Attchd,Unf,2,400,118858,1,1,1,1
1084,898,90,RL,SawyerW,2Story,5,1979,1979,Plywood,Plywood,None,Slab,TA,Unf,2240,12,0,Detchd,Unf,2,528,142953,1,1,1,1
1085,910,60,RL,Gilbert,2Story,6,2005,2005,VinylSd,VinylSd,None,PConc,Gd,Unf,1484,8,1,Attchd,Fin,2,390,174000,1,1,0,0
1086,915,160,FV,Somerst,2Story,6,2009,2009,VinylSd,VinylSd,Stone,PConc,Gd,GLQ,1224,4,0,Detchd,RFn,2,528,173733,1,1,0,0
1087,929,20,RL,CollgCr,1Story,8,2001,2001,VinylSd,VinylSd,None,PConc,Gd,Unf,1788,7,1,Attchd,RFn,2,522,236500,1,1,0,0
1088,942,60,RL,Gilbert,2Story,7,1999,1999,VinylSd,VinylSd,BrkFace,PConc,Gd,ALQ,2060,8,1,BuiltIn,RFn,2,390,214000,1,1,0,0
1089,967,50,RL,Crawfor,1.5Fin,5,1940,1950,MetalSd,MetalSd,None,BrkTil,TA,Rec,1308,7,2,Detchd,Unf,1,256,160000,0,0,0,1
1090,980,20,RL,Sawyer,1Story,5,1963,1963,VinylSd,VinylSd,None,PConc,TA,Rec,1121,5,0,Detchd,Unf,2,480,139000,0,0,1,1
1091,1014,30,RM,OldTown,1Story,5,1910,2006,MetalSd,Stucco,None,BrkTil,TA,ALQ,1022,4,0,Detchd,Unf,1,280,85000,0,0,1,1
1092,1017,20,RL,CollgCr,1Story,7,1996,1996,VinylSd,VinylSd,BrkFace,PConc,Gd,GLQ,1504,6,1,Attchd,Fin,2,478,203000,1,1,0,0
1093,1046,20,RL,Edwards,1Story,3,1955,1955,BrkFace,Wd Sdng,None,Slab,TA,Unf,1733,8,1,Attchd,Unf,2,452,139600,1,1,1,1
1094,1091,90,RL,NAmes,1Story,3,1950,1950,BrkFace,BrkFace,None,Slab,TA,Unf,1040,6,0,Detchd,Unf,2,400,92900,0,1,1,1
1095,1124,20,RL,Edwards,1Story,5,1947,2008,VinylSd,VinylSd,None,CBlock,TA,Unf,698,4,0,Attchd,Unf,0,0,118000,0,0,1,1
1096,1127,120,RL,Blmngtn,1Story,7,2007,2007,VinylSd,VinylSd,BrkFace,PConc,Gd,Unf,1555,7,1,Attchd,Fin,3,660,174000,1,1,0,0
1097,1134,60,RL,SawyerW,2Story,8,1995,1995,VinylSd,VinylSd,None,PConc,Gd,GLQ,2020,8,1,Attchd,RFn,2,466,239500,1,1,0,0
1098,1194,120,RM,Mitchel,1Story,6,1999,1999,VinylSd,VinylSd,BrkFace,PConc,Ex,GLQ,1224,5,0,Attchd,Fin,2,402,165000,1,1,1,1
1099,1199,20,RL,CollgCr,1Story,7,2001,2001,VinylSd,VinylSd,None,PConc,Gd,Unf,1212,6,0,Attchd,RFn,2,573,178000,1,1,0,0
1100,1206,20,RL,SawyerW,1Story,7,1990,1991,HdBoard,HdBoard,BrkFace,CBlock,Gd,ALQ,2196,7,1,Attchd,RFn,3,701,271900,0,1,0,0
1101,1261,60,RL,Gilbert,2Story,6,1999,1999,VinylSd,VinylSd,None,PConc,Gd,Unf,1675,7,1,BuiltIn,Fin,2,502,181000,1,1,1,1
1102,1262,20,RL,NAmes,1Story,5,1956,1956,MetalSd,MetalSd,None,CBlock,TA,Rec,1050,5,0,Attchd,Unf,1,338,128900,0,0,1,1
1103,1278,80,RL,NWAmes,SLvl,6,1967,1976,HdBoard,HdBoard,BrkFace,CBlock,Gd,ALQ,1724,7,1,Attchd,RFn,2,480,197900,1,0,1,1
1104,1321,20,RL,NAmes,1Story,6,1957,1957,BrkFace,BrkFace,None,CBlock,TA,ALQ,1478,6,2,Attchd,RFn,2,442,156500,0,0,1,1
1105,1362,20,RL,StoneBr,1Story,7,2005,2005,VinylSd,VinylSd,Stone,PConc,Ex,ALQ,1530,7,1,Attchd,Fin,2,430,260000,1,1,0,0
